teamID,defense_name,defense_weight,defense_height,defense_age,defense_birthCity,defense_birthState,defense_birthCountry,defense_position,defense_jersey,defense_xp,defense_status,defense_headshot
17,Quandre Mosely,185.0,74.0,23,Brunswick,GA,USA,Cornerback,quandre-mosely,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4567981.png
17,Calvin Munson,243.0,72.0,28,Saint Charles,MO,USA,Linebacker,calvin-munson,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3047530.png
17,Jabrill Peppers,213.0,71.0,27,East Orange,NJ,USA,Safety,jabrill-peppers,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115962.png
17,Ronnie Perkins,247.0,75.0,23,Saint Louis,MO,USA,Linebacker,ronnie-perkins,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360274.png
17,Adrian Phillips,210.0,71.0,31,Garland,TX,USA,Safety,adrian-phillips,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/17487.png
17,Rodney Randle Jr.,170.0,70.0,26,Beaumont,TX,USA,Cornerback,rodney-randle-jr,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/3910120.png
17,Sam Roberts,295.0,77.0,25,Waynesville,MO,USA,Defensive Tackle,sam-roberts,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4077786.png
17,Brenden Schooler,205.0,73.0,25,Dana Point,CA,USA,Safety,brenden-schooler,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4047941.png
17,Jahlani Tavai,246.0,74.0,26,Inglewood,CA,USA,Linebacker,jahlani-tavai,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3124587.png
17,Josh Uche,245.0,75.0,24,Miami,FL,USA,Linebacker,josh-uche,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046528.png
17,Shaun Wade,191.0,73.0,24,Jacksonville,FL,USA,Cornerback,shaun-wade,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241995.png
17,Mack Wilson Sr.,233.0,73.0,25,Montgomery,AL,USA,Linebacker,mack-wilson-sr,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040983.png
17,Deatrich Wise Jr.,275.0,77.0,28,Carrollton,TX,USA,Defensive End,deatrich-wise-jr,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2980080.png
18,Johnathan Abram,205.0,72.0,26,Columbia,MS,USA,Safety,johnathan-abram,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3728305.png
18,Paulson Adebo,192.0,73.0,23,Mansfield,TX,USA,Cornerback,paulson-adebo,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242547.png
18,Ugo Amadi,201.0,69.0,25,Nashville,TN,USA,Safety,ugo-amadi,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3886834.png
18,Zack Baun,225.0,75.0,26,Brown Deer,WI,USA,Linebacker,zack-baun,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3917657.png
18,Ryan Connelly,236.0,74.0,27,Eden Prairie,MN,USA,Linebacker,ryan-connelly,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3121538.png
18,Demario Davis,248.0,74.0,34,Brandon,MS,USA,Linebacker,demario-davis,11,active,https://a.espncdn.com/i/headshots/nfl/players/full/14958.png
18,Andrew Dowell,225.0,73.0,26,North Ridgeville,OH,USA,Linebacker,andrew-dowell,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929818.png
18,Prince Emili,300.0,74.0,24,New City,NY,USA,Defensive Tackle,prince-emili,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034335.png
18,Justin Evans,199.0,72.0,27,Wiggins,MS,USA,Safety,justin-evans,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3895859.png
18,Carl Granderson,261.0,77.0,26,Sacramento,CA,USA,Defensive End,carl-granderson,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3918310.png
18,J.T. Gray,202.0,72.0,27,Clarksdale,MS,USA,Safety,jt-gray,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115481.png
18,Vincent Gray,192.0,74.0,23,Rochester,MI,USA,Cornerback,vincent-gray,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4372074.png
18,D'Marco Jackson,230.0,73.0,24,Spartanburg,SC,USA,Linebacker,dmarco-jackson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241007.png
18,Lonnie Johnson Jr.,213.0,74.0,27,Gary,IN,USA,Cornerback,lonnie-johnson-jr,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240780.png
18,Cameron Jordan,287.0,76.0,33,Chandler,AZ,USA,Defensive End,cameron-jordan,12,active,https://a.espncdn.com/i/headshots/nfl/players/full/13971.png
18,Tanoh Kpassagnon,289.0,79.0,28,Ambler,PA,USA,Defensive End,tanoh-kpassagnon,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2982313.png
18,Marshon Lattimore,192.0,72.0,26,Cleveland,OH,USA,Cornerback,marshon-lattimore,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3121421.png
18,Tyrann Mathieu,190.0,69.0,30,New Orleans,LA,USA,Safety,tyrann-mathieu,10,active,https://a.espncdn.com/i/headshots/nfl/players/full/15851.png
18,Marcus Maye,207.0,71.0,30,Melbourne,FL,USA,Safety,marcus-maye,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2980110.png
18,Smoke Monday,199.0,75.0,23,Atlanta,GA,USA,Safety,smoke-monday,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361334.png
18,Troy Pride Jr.,195.0,71.0,25,Greer,SC,USA,Cornerback,troy-pride-jr,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046679.png
18,Malcolm Roach,290.0,75.0,24,Baton Rouge,LA,USA,Defensive End,malcolm-roach,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039064.png
18,Bradley Roby,194.0,71.0,30,Suwanee,GA,USA,Cornerback,bradley-roby,9,active,https://a.espncdn.com/i/headshots/nfl/players/full/16719.png
18,Khalen Saunders,324.0,72.0,26,Saint Louis,MO,USA,Defensive Tackle,khalen-saunders,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3121634.png
18,Nephi Sewell,228.0,72.0,24,St. George,UT,USA,Linebacker,nephi-sewell,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241611.png
18,Nathan Shepherd,315.0,76.0,29,Ajax,ON,Canada,Defensive Back,nathan-shepherd,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/4076951.png
18,Ty Summers,241.0,73.0,27,San Antonio,TX,USA,Linebacker,ty-summers,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116431.png
18,Alontae Taylor,195.0,72.0,24,Manchester,TN,USA,Cornerback,alontae-taylor,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4369835.png
18,Payton Turner,270.0,78.0,24,Houston,TX,USA,Defensive End,payton-turner,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240269.png
18,Pete Werner,242.0,75.0,23,Indianapolis,IN,USA,Linebacker,pete-werner,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241993.png
18,Isaac Yiadom,190.0,73.0,27,Worcester,MA,USA,Cornerback,isaac-yiadom,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3122797.png
18,Jabari Zuniga,264.0,75.0,25,Marietta,GA,USA,Defensive End,jabari-zuniga,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915123.png
19,Ryder Anderson,276.0,78.0,24,Katy,TX,USA,Defensive End,ryder-anderson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242430.png
19,Darrian Beavers,255.0,76.0,23,Cincinnati,OH,USA,Linebacker,darrian-beavers,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4239121.png
19,Dane Belton,205.0,73.0,22,Tampa,FL,USA,Safety,dane-belton,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426686.png
19,Cam Brown,233.0,77.0,25,Burtonsville,MD,USA,Linebacker,cam-brown,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4045165.png
19,Terrell Burgess,202.0,71.0,24,San Marcos,CA,USA,Safety,terrell-burgess,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035663.png
19,Vernon Butler,325.0,76.0,28,Summit,MS,USA,Defensive Tackle,vernon-butler,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2971883.png
19,Carter Coughlin,236.0,75.0,25,Eden Prairie,MN,USA,Linebacker,carter-coughlin,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034766.png
19,D.J. Davidson,327.0,75.0,25,Mesa,AZ,USA,Defensive Tackle,dj-davidson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242899.png
19,Jarrad Davis,238.0,73.0,28,Kingsland,GA,USA,Linebacker,jarrad-davis,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3054951.png
19,Cor'Dale Flott,175.0,73.0,21,Saraland,AL,USA,Cornerback,cordale-flott,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4429607.png
19,Tomon Fox,260.0,75.0,25,Lawrenceville,GA,USA,Linebacker,tomon-fox,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4037520.png
19,Zyon Gilbert,182.0,73.0,24,Montgomery,AL,USA,Cornerback,zyon-gilbert,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243808.png
19,Darnay Holmes,195.0,70.0,24,Pasadena,CA,USA,Cornerback,darnay-holmes,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242973.png
19,Adoree' Jackson,185.0,71.0,27,Belleville,IL,USA,Cornerback,adoree-jackson,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3120347.png
19,Leonard Johnson,194.0,70.0,33,Clearwater,FL,USA,Cornerback,leonard-johnson,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/15398.png
19,Dexter Lawrence,342.0,76.0,25,Wake Forest,NC,USA,Defensive Tackle,dexter-lawrence,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035483.png
19,Bobby McCain,196.0,69.0,29,Oxford,AL,USA,Safety,bobby-mccain,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2575606.png
19,Nick McCloud,193.0,72.0,24,Rock Hill,SC,USA,Cornerback,nick-mccloud,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036169.png
19,Micah McFadden,232.0,74.0,23,Tampa,FL,USA,Linebacker,micah-mcfadden,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4371961.png
19,Xavier McKinney,201.0,72.0,24,Roswell,GA,USA,Safety,xavier-mckinney,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241470.png
19,Azeez Ojulari,240.0,75.0,22,Marietta,GA,USA,Linebacker,azeez-ojulari,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4379409.png
19,Bobby Okereke,235.0,73.0,26,Santa Ana,CA,USA,Linebacker,bobby-okereke,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3117253.png
19,Amani Oruwariye,202.0,74.0,27,Tampa,FL,USA,Cornerback,amani-oruwariye,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116175.png
19,Jason Pinnock,205.0,72.0,23,Windsor,CT,USA,Cornerback,jason-pinnock,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240706.png
19,Aaron Robinson,193.0,73.0,25,Deerfield Beach,FL,USA,Cornerback,aaron-robinson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040979.png
19,Elerson Smith,245.0,79.0,24,Minneapolis,MN,USA,Linebacker,elerson-smith,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4030924.png
19,Kayvon Thibodeaux,258.0,77.0,22,Los Angeles,CA,USA,Linebacker,kayvon-thibodeaux,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426326.png
19,Trenton Thompson,196.0,73.0,25,Palm Springs,CA,USA,Safety,trenton-thompson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036817.png
19,Jihad Ward,287.0,77.0,28,Philadelphia,PA,USA,Linebacker,jihad-ward,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115914.png
19,Leonard Williams,302.0,77.0,28,Daytona Beach,FL,USA,Defensive End,leonard-williams,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2971622.png
19,Rodarius Williams,195.0,72.0,26,Shreveport,LA,USA,Cornerback,rodarius-williams,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038430.png
20,Tony Adams,205.0,72.0,24,Belleville,IL,USA,Safety,tony-adams,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240532.png
20,Bradlee Anae,260.0,75.0,25,Laie,HI,USA,Defensive End,bradlee-anae,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035660.png
20,Michael Carter II,184.0,70.0,24,Douglasville,GA,USA,Cornerback,michael-carter-ii,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240456.png
20,Chuck Clark,205.0,72.0,27,Suffolk,VA,USA,Safety,chuck-clark,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3045463.png
20,Ashtyn Davis,202.0,73.0,26,Santa Cruz,CA,USA,Safety,ashtyn-davis,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3858271.png
20,Brandin Echols,175.0,70.0,25,Memphis,TN,USA,Cornerback,brandin-echols,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4567979.png
20,John Franklin-Myers,288.0,76.0,26,Greenville,TX,USA,Defensive End,john-franklin-myers,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3120464.png
20,Sauce Gardner,200.0,75.0,22,Detroit,MI,USA,Cornerback,sauce-gardner,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4427250.png
20,Bryce Hall,202.0,73.0,25,Harrisburg,PA,USA,Cornerback,bryce-hall,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4037584.png
20,Justin Hardee,200.0,73.0,29,Cleveland,OH,USA,Cornerback,justin-hardee,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2970625.png
20,Bryce Huff,255.0,75.0,24,Mobile,AL,USA,Defensive End,bryce-huff,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039375.png
20,Craig James,195.0,70.0,26,Edwardsville,IL,USA,Cornerback,craig-james,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116058.png
20,Quinton Jefferson,291.0,76.0,30,Pittsburgh,PA,USA,Defensive Tackle,quinton-jefferson,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2577078.png
20,Jermaine Johnson,262.0,77.0,24,Eden Prairie,MN,USA,Defensive End,jermaine-johnson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4567962.png
20,Carl Lawson,265.0,74.0,27,Alpharetta,GA,USA,Defensive End,carl-lawson,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3051911.png
20,Isaiah Mack,299.0,73.0,27,Tunnel Hill,GA,USA,Defensive End,isaiah-mack,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3131784.png
20,Jimmy Moreland,182.0,71.0,27,Royal Palm Beach,FL,USA,Cornerback,jimmy-moreland,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3120508.png
20,C.J. Mosley,231.0,74.0,30,Theodore,AL,USA,Linebacker,cj-mosley,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/16720.png
20,Hamsah Nasirildeen,215.0,75.0,24,Concord,NC,USA,Linebacker,hamsah-nasirildeen,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240030.png
20,Will Parks,200.0,72.0,28,Philadelphia,PA,USA,Safety,will-parks,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2971248.png
20,D.J. Reed,188.0,69.0,26,Bakersfield,CA,USA,Cornerback,dj-reed,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3139387.png
20,Jamien Sherwood,216.0,74.0,23,Jensen Beach,FL,USA,Linebacker,jamien-sherwood,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361331.png
20,Tanzel Smart,295.0,73.0,28,Baton Rouge,LA,USA,Defensive Tackle,tanzel-smart,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3041112.png
20,Marquiss Spencer,295.0,76.0,25,Greenwood,MS,USA,Defensive End,marquiss-spencer,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035372.png
20,Chazz Surratt,233.0,74.0,26,Denver,NC,USA,Linebacker,chazz-surratt,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4037521.png
20,Solomon Thomas,256.0,74.0,27,Coppell,TX,USA,Defensive End,solomon-thomas,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3117258.png
20,Jordan Whitehead,198.0,70.0,26,Aliquippa,PA,USA,Safety,jordan-whitehead,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3895798.png
20,Quincy Williams,225.0,71.0,26,Birmingham,AL,USA,Linebacker,quincy-williams,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3110565.png
20,Quinnen Williams,303.0,75.0,25,Birmingham,AL,USA,Defensive Tackle,quinnen-williams,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040982.png
21,Derek Barnett,259.0,75.0,26,Nashville,TN,USA,Defensive End,derek-barnett,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115336.png
21,Marquise Blair,196.0,73.0,25,Wooster,OH,USA,Safety,marquise-blair,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243244.png
21,Reed Blankenship,203.0,73.0,24,Athens,AL,USA,Safety,reed-blankenship,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243956.png
21,James Bradberry,210.0,73.0,29,Pleasant Grove,AL,USA,Cornerback,james-bradberry,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2572841.png
21,Shaun Bradley,240.0,73.0,26,Mount Holly,NJ,USA,Linebacker,shaun-bradley,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038902.png
21,Andre Chachere,200.0,72.0,27,Fresno,CA,USA,Safety,andre-chachere,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3125287.png
21,Fletcher Cox,310.0,76.0,32,Yazoo City,MS,USA,Defensive Tackle,fletcher-cox,11,active,https://a.espncdn.com/i/headshots/nfl/players/full/14941.png
21,Jordan Davis,336.0,78.0,23,Charlotte,NC,USA,Defensive Tackle,jordan-davis,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4381558.png
21,Nakobe Dean,231.0,71.0,22,Horn Lake,MS,USA,Linebacker,nakobe-dean,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426340.png
21,Terrell Edmunds,217.0,73.0,26,Danville,VA,USA,Safety,terrell-edmunds,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3124067.png
21,Christian Elliss,231.0,75.0,24,Highlands Ranch,CO,USA,Linebacker,christian-elliss,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4245273.png
21,Mario Goodrich,186.0,72.0,23,Kansas City,MO,USA,Cornerback,mario-goodrich,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360318.png
21,Brandon Graham,265.0,74.0,35,Detroit,MI,USA,Defensive End,brandon-graham,13,active,https://a.espncdn.com/i/headshots/nfl/players/full/13239.png
21,Tarron Jackson,254.0,74.0,24,Aiken,SC,USA,Defensive End,tarron-jackson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4052031.png
21,Josh Jobe,190.0,71.0,25,Miami,FL,USA,Cornerback,josh-jobe,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4372020.png
21,Kyron Johnson,235.0,72.0,24,Arlington,TX,USA,Linebacker,kyron-johnson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241302.png
21,Patrick Johnson,248.0,74.0,25,Chattanooga,TN,USA,Linebacker,patrick-johnson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243916.png
21,Matt Leo,280.0,79.0,30,Adelaide,SA,Australia,Defensive End,matt-leo,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241264.png
21,Avonte Maddox,184.0,69.0,27,Detroit,MI,USA,Cornerback,avonte-maddox,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3123938.png
21,Tristin McCollum,195.0,75.0,23,Galveston,TX,USA,Safety,tristin-mccollum,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4250393.png
21,Zech McPhearson,191.0,71.0,25,Columbia,MD,USA,Cornerback,zech-mcphearson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4045161.png
21,Nicholas Morrow,216.0,72.0,27,Huntsville,AL,USA,Linebacker,nicholas-morrow,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/4232830.png
21,Haason Reddick,240.0,73.0,28,Camden,NJ,USA,Linebacker,haason-reddick,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2980504.png
21,Janarius Robinson,260.0,77.0,24,Panama City,FL,USA,Defensive End,janarius-robinson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035604.png
21,Josiah Scott,185.0,69.0,24,Hamilton,OH,USA,Cornerback,josiah-scott,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241977.png
21,Darius Slay,190.0,72.0,32,Brunswick,GA,USA,Cornerback,darius-slay,10,active,https://a.espncdn.com/i/headshots/nfl/players/full/15863.png
21,Kentavius Street,287.0,74.0,26,Greenville,NC,USA,Defensive Tackle,kentavius-street,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116726.png
21,Josh Sweat,265.0,77.0,26,Chesapeake,VA,USA,Defensive End,josh-sweat,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3693166.png
21,Davion Taylor,230.0,73.0,24,Magnolia,MS,USA,Linebacker,davion-taylor,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360645.png
21,Marlon Tuipulotu,307.0,74.0,23,Independence,OR,USA,Defensive Tackle,marlon-tuipulotu,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243218.png
21,K'Von Wallace,205.0,71.0,25,Richmond,VA,USA,Safety,kvon-wallace,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035463.png
21,Greedy Williams,185.0,74.0,25,Shreveport,LA,USA,Cornerback,greedy-williams,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035437.png
21,Milton Williams,290.0,75.0,24,Crowley,TX,USA,Defensive Tackle,milton-williams,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4239699.png
21,Marvin Wilson,303.0,76.0,24,Houston,TX,USA,Defensive Tackle,marvin-wilson,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240029.png
22,Budda Baker,195.0,70.0,27,Bellevue,WA,USA,Safety,budda-baker,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3127287.png
22,Eric Banks,274.0,77.0,25,Memphis,TN,USA,Defensive End,eric-banks,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040703.png
22,Krys Barnes,229.0,74.0,25,Bakersfield,CA,USA,Linebacker,krys-barnes,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035817.png
22,Kris Boyd,195.0,71.0,26,Gilmer,TX,USA,Cornerback,kris-boyd,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929845.png
22,L.J. Collier,291.0,74.0,27,Munday,TX,USA,Defensive End,lj-collier,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116449.png
22,Zaven Collins,260.0,76.0,23,Hominy,OK,USA,Linebacker,zaven-collins,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4244606.png
22,Julien Davenport,315.0,79.0,28,Paulsboro,NJ,USA,Defensive Tackle,julien-davenport,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3047614.png
22,Victor Dimukeje,265.0,74.0,23,Baltimore,MD,USA,Linebacker,victor-dimukeje,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240464.png
22,Rashad Fenton,188.0,71.0,26,Miami,FL,USA,Cornerback,rashad-fenton,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3924364.png
22,Leki Fotu,330.0,77.0,24,West Valley City,UT,USA,Defensive Tackle,leki-fotu,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035666.png
22,Dennis Gardeck,232.0,72.0,28,Lake In The H,IL,USA,Linebacker,dennis-gardeck,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/4334300.png
22,Nate Hairston,195.0,72.0,28,Frederick,MD,USA,Cornerback,nate-hairston,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2976259.png
22,Antonio Hamilton,188.0,72.0,30,Johnston,SC,USA,Cornerback,antonio-hamilton,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3056354.png
22,JuJu Hughes,188.0,71.0,24,Hanford,CA,USA,Safety,juju-hughes,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040901.png
22,Manny Jones,290.0,76.0,23,Cartersville,GA,USA,Defensive Tackle,manny-jones,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4256041.png
22,Rashard Lawrence,308.0,74.0,24,Monroe,LA,USA,Defensive Tackle,rashard-lawrence,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035452.png
22,Jonathan Ledbetter,280.0,76.0,25,Tucker,GA,USA,Defensive End,jonathan-ledbetter,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3728308.png
22,Jesse Luketa,247.0,75.0,24,Ottawa,ON,Canada,Linebacker,jesse-luketa,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361419.png
22,Blake Lynch,225.0,75.0,26,Gilmer,TX,USA,Linebacker,blake-lynch,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3892773.png
22,Christian Matthew,195.0,74.0,26,Columbus,GA,USA,Cornerback,christian-matthew,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4911023.png
22,Myjai Sanders,255.0,77.0,24,Jacksonville,FL,USA,Linebacker,myjai-sanders,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360080.png
22,Isaiah Simmons,238.0,76.0,24,Olathe,KS,USA,Linebacker,isaiah-simmons,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035462.png
22,Kevin Strong,295.0,76.0,26,Cleveland,TX,USA,Defensive End,kevin-strong,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3124052.png
22,Cameron Thomas,270.0,77.0,23,Carlsbad,CA,USA,Linebacker,cameron-thomas,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361510.png
22,Josh Thomas,205.0,72.0,26,Montgomery,AL,USA,Safety,josh-thomas,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/3917159.png
22,Jalen Thompson,190.0,71.0,24,Downey,CA,USA,Safety,jalen-thompson,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4043089.png
22,Ezekiel Turner,214.0,74.0,26,Pasadena,MD,USA,Linebacker,ezekiel-turner,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3894901.png
22,Carlos Watkins,305.0,75.0,29,Mooresboro,NC,USA,Defensive Tackle,carlos-watkins,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2977681.png
22,Kyzir White,234.0,74.0,27,Macungie,PA,USA,Linebacker,kyzir-white,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039254.png
22,Marco Wilson,187.0,71.0,24,Fort Lauderdale,FL,USA,Cornerback,marco-wilson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240595.png
22,Josh Woods,230.0,73.0,26,Baltimore,MD,USA,Linebacker,josh-woods,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3128303.png
